id,Airline,Flight,AirportFrom,AirportTo,DayOfWeek,Time,Length,Delay
5999,OO,6846,SFO,SBA,3,652,76,1
6000,EV,5145,TUL,ATL,3,653,117,1
6001,EV,5504,MGM,ATL,3,653,62,0
6002,FL,1002,MDT,MCO,3,653,148,0
6003,FL,905,PHF,ATL,3,653,111,1
6004,OO,6448,TUS,LAX,3,653,92,0
6005,OO,6572,PDX,LAX,3,653,138,0
6006,OO,6582,PSP,SFO,3,653,91,0
6007,UA,484,DEN,DCA,3,653,195,1
6008,B6,934,LGB,ORD,3,654,231,0
6009,DL,1126,GPT,ATL,3,654,78,1
6010,DL,1137,ATL,ABQ,3,654,215,0
6011,DL,2815,ATL,PHX,3,654,256,0
6012,F9,654,SFO,DEN,3,654,146,0
6013,FL,118,TPA,ATL,3,654,95,0
6014,9E,4293,JFK,BUF,3,655,125,0
6015,AA,1518,SEA,DFW,3,655,235,1
6016,AA,1558,DFW,TUL,3,655,60,0
6017,AA,2404,LAX,DFW,3,655,185,0
6018,AA,2556,LAS,JFK,3,655,310,0
6019,AA,400,DFW,JFK,3,655,205,1
6020,AA,865,AUS,DFW,3,655,65,0
6021,B6,496,DEN,BOS,3,655,223,0
6022,CO,1569,SFO,IAH,3,655,224,1
6023,DL,1573,LGA,MEM,3,655,181,0
6024,DL,1795,ATL,SNA,3,655,305,1
6025,DL,2135,ATL,PBI,3,655,107,1
6026,DL,2166,ATL,PNS,3,655,79,1
6027,DL,2194,ATL,PHL,3,655,133,1
6028,DL,2411,ATL,DFW,3,655,158,0
6029,DL,27,ATL,DTW,3,655,125,1
6030,DL,423,ATL,SJU,3,655,211,1
6031,EV,5007,ATL,SHV,3,655,112,1
6032,EV,5115,ATL,CHS,3,655,76,0
6033,EV,5203,ATL,IAH,3,655,133,1
6034,EV,5302,ATL,MDT,3,655,114,1
6035,EV,5421,ATL,GNV,3,655,77,1
6036,F9,212,DEN,AUS,3,655,123,0
6037,FL,1120,IND,FLL,3,655,162,0
6038,MQ,2802,TYR,DFW,3,655,50,0
6039,MQ,2843,TXK,DFW,3,655,60,0
6040,MQ,2866,ABI,DFW,3,655,50,0
6041,MQ,2902,DFW,SAF,3,655,110,0
6042,MQ,3378,GPT,DFW,3,655,110,0
6043,MQ,3822,ORD,MSP,3,655,95,1
6044,MQ,4296,ORD,BWI,3,655,115,1
6045,MQ,4297,MLI,ORD,3,655,55,1
6046,OO,4652,GFK,MSP,3,655,80,1
6047,UA,906,SFO,ORD,3,655,256,0
6048,WN,1078,BUR,OAK,3,655,70,0
6049,WN,1124,LAS,OKC,3,655,140,1
6050,WN,117,SMF,PDX,3,655,95,1
6051,WN,1199,BHM,MDW,3,655,115,0
6052,WN,1325,MCO,JAN,3,655,120,1
6053,WN,1381,BWI,DTW,3,655,100,1
6054,WN,2459,SMF,SAN,3,655,85,1
6055,WN,317,BOI,LAS,3,655,100,1
6056,WN,3601,ALB,TPA,3,655,205,1
6057,WN,429,SFO,LAX,3,655,80,0
6058,WN,521,DAL,STL,3,655,95,1
6059,WN,5,MSY,MCO,3,655,95,0
6060,WN,709,CLE,MDW,3,655,75,1
6061,WN,827,BNA,AUS,3,655,140,0
6062,WN,870,AUS,LBB,3,655,70,0
6063,XE,2181,ATL,IAH,3,655,140,1
6064,YV,1012,HNL,OGG,3,655,35,0
6065,YV,7215,ORD,BDL,3,655,120,1
6066,CO,1615,MFE,IAH,3,656,69,0
6067,DL,1656,AUS,ATL,3,656,134,1
6068,FL,1204,RSW,MDW,3,656,174,1
6069,HA,208,HNL,KOA,3,656,43,0
6070,OO,4612,SLC,ABQ,3,656,102,1
6071,OO,6508,SFO,AUS,3,656,203,1
6072,OO,6628,DEN,BHM,3,656,147,1
6073,OO,6986,TVC,ORD,3,656,79,1
6074,XE,2352,OMA,IAH,3,656,140,0
6075,B6,190,LAS,JFK,3,657,300,1
6076,B6,462,RSW,BOS,3,657,179,1
6077,CO,432,IAH,LGA,3,657,199,1
6078,DL,1023,DAY,ATL,3,657,105,0
6079,DL,2381,ATL,RSW,3,657,102,0
6080,DL,2574,FLL,LGA,3,657,182,0
6081,DL,332,PBI,ATL,3,657,110,1
6082,EV,5415,CHA,ATL,3,657,53,1
6083,OO,6241,BUR,SFO,3,657,84,0
6084,UA,169,LGA,ORD,3,657,157,1
6085,EV,5577,EVV,ATL,3,658,86,1
6086,OO,6443,OKC,LAX,3,658,192,1
6087,B6,1082,CLT,JFK,3,659,107,1
6088,OO,7038,SFO,ACV,3,659,79,0
6089,YV,2775,PHX,MRY,3,659,114,0
6090,9E,3753,MKE,MEM,3,660,115,1
6091,9E,3986,FAR,MSP,3,660,66,0
6092,9E,4120,ATL,PHF,3,660,109,0
6093,9E,4198,DCA,JFK,3,660,75,1
6094,AA,1494,DFW,FLL,3,660,155,1
6095,AA,1871,DFW,LAS,3,660,180,1
6096,AA,1885,DFW,FAT,3,660,215,1
6097,AA,2088,MIA,LGA,3,660,180,1
6098,AA,557,MIA,ORD,3,660,190,0
6099,AS,152,ANC,OME,3,660,94,0
6100,AS,529,BUR,SEA,3,660,159,0
6101,B6,1256,IAD,BOS,3,660,85,0
6102,B6,339,IAD,MCO,3,660,135,0
6103,B6,48,JFK,BTV,3,660,67,0
6104,B6,683,BOS,DCA,3,660,101,0
6105,CO,1702,EWR,SFO,3,660,379,1
6106,CO,1778,SAT,IAH,3,660,56,0
6107,CO,358,IAH,DCA,3,660,167,0
6108,DL,1001,BOS,ATL,3,660,176,0
6109,DL,1049,ATL,SAT,3,660,163,0
6110,DL,1075,RDU,ATL,3,660,86,0
6111,DL,1647,LGA,ATL,3,660,159,0
6112,DL,1683,SLC,LAS,3,660,87,0
6113,DL,1717,ATL,DEN,3,660,207,0
6114,DL,2065,ATL,ECP,3,660,75,0
6115,DL,2169,ATL,MCO,3,660,94,0
6116,DL,2330,MSP,MEM,3,660,125,0
6117,DL,2439,DCA,ATL,3,660,110,0
6118,DL,2669,DCA,MCO,3,660,136,0
6119,DL,2830,DEN,MSP,3,660,115,0
6120,DL,2891,SLC,SNA,3,660,115,0
6121,DL,2967,ATL,SAN,3,660,294,1
6122,DL,724,SNA,ATL,3,660,254,0
6123,EV,4952,ATL,SAV,3,660,71,1
6124,EV,4973,ATL,VPS,3,660,76,1
6125,EV,5149,ATL,TLH,3,660,67,1
6126,EV,5201,IAH,ATL,3,660,121,1
6127,EV,5424,ATL,CAK,3,660,107,1
6128,EV,5531,ATL,JAN,3,660,88,1
6129,EV,7074,ORD,ALB,3,660,111,1
6130,EV,7343,ATL,ICT,3,660,145,0
6131,EV,7398,BHM,ATL,3,660,71,1
6132,F9,226,SMF,DEN,3,660,134,1
6133,F9,404,LAX,DEN,3,660,134,1
6134,F9,516,PDX,DEN,3,660,142,1
6135,F9,558,SAN,DEN,3,660,133,0
6136,FL,777,ATL,LAS,3,660,285,0
6137,FL,983,PIT,ATL,3,660,114,0
6138,MQ,2745,DFW,GSP,3,660,125,0
6139,MQ,2948,DFW,LCH,3,660,70,0
6140,MQ,3324,SGF,DFW,3,660,90,1
6141,MQ,3627,MIA,PNS,3,660,110,0
6142,MQ,3680,MIA,GSO,3,660,125,1
6143,MQ,3961,CVG,ORD,3,660,80,0
6144,MQ,3975,ORD,XNA,3,660,105,1
6145,MQ,4290,BNA,ORD,3,660,95,1
6146,MQ,4293,CHA,ORD,3,660,105,1
6147,MQ,4484,LGA,BNA,3,660,160,0
6148,MQ,4532,BNA,DCA,3,660,95,0
6149,MQ,4572,CLE,LGA,3,660,95,1
6150,MQ,4591,LGA,MSP,3,660,180,1
6151,MQ,4684,DCA,RDU,3,660,65,0
6152,OH,6321,ROC,JFK,3,660,87,0
6153,OH,6415,CVG,BDL,3,660,119,0
6154,OH,6505,PHL,MEM,3,660,173,1
6155,OH,6697,RDU,CVG,3,660,99,0
6156,OH,6744,CMH,DCA,3,660,82,1
6157,OO,4663,BIS,MSP,3,660,83,1
6158,OO,4839,ABQ,SLC,3,660,94,0
6159,OO,6667,SFO,MCI,3,660,199,1
6160,OO,6890,BOI,LAX,3,660,131,1
6161,OO,7009,ORD,HPN,3,660,121,0
6162,OO,7765,SLC,PIH,3,660,60,1
6163,OO,7772,SLC,SGU,3,660,83,1
6164,OO,7802,SLC,TWF,3,660,61,0
6165,OO,7811,SLC,GCC,3,660,112,1
6166,UA,610,ORD,DCA,3,660,111,0
6167,UA,678,ORD,LGA,3,660,132,0
6168,US,2031,BOS,DCA,3,660,92,1
6169,US,2124,LGA,BOS,3,660,68,0
6170,US,2125,BOS,LGA,3,660,74,0
6171,US,2168,DCA,LGA,3,660,68,0
6172,US,2171,LGA,DCA,3,660,76,0
6173,US,49,PHX,LAS,3,660,71,1
6174,WN,1044,LAS,RNO,3,660,80,1
6175,WN,1065,BWI,BNA,3,660,120,1
6176,WN,1094,PHX,ELP,3,660,70,1
6177,WN,19,DAL,HOU,3,660,65,0
6178,WN,2022,LAS,LAX,3,660,70,0
6179,WN,2026,SJC,SNA,3,660,75,1
6180,WN,20,HOU,DAL,3,660,55,0
6181,WN,2357,DEN,BOS,3,660,225,1
6182,WN,2980,PHX,RDU,3,660,235,1
6183,WN,3421,CMH,MDW,3,660,70,1
6184,WN,351,LAS,SAN,3,660,65,1
6185,WN,3659,MCO,BNA,3,660,115,1
6186,WN,437,SDF,MDW,3,660,70,1
6187,WN,532,MDW,ISP,3,660,130,1
6188,WN,647,TUL,DAL,3,660,60,0
6189,WN,650,MDW,MHT,3,660,120,0
6190,WN,778,LAS,SJC,3,660,90,0
6191,WN,786,TPA,FLL,3,660,60,1
6192,WN,793,MDW,JAN,3,660,120,1
6193,WN,899,LAS,OAK,3,660,90,0
6194,XE,2092,DCA,EWR,3,660,67,1
6195,XE,2238,GSP,EWR,3,660,108,1
6196,XE,2426,ORD,EWR,3,660,127,0
6197,XE,3034,COS,IAH,3,660,129,0
6198,XE,3043,CMH,EWR,3,660,99,1
6199,XE,5925,ORD,FSD,3,660,96,1
6200,YV,2651,PHX,BFL,3,660,93,0
6201,YV,2856,PHX,FLG,3,660,69,0
6202,YV,2901,CHS,CLT,3,660,69,0
6203,YV,2911,PHX,PSP,3,660,70,0
6204,B6,1276,MCO,BOS,3,661,162,1
6205,OO,4848,MOT,MSP,3,661,82,1
6206,OO,6472,ABQ,LAX,3,661,125,0
6207,UA,546,PHX,SFO,3,661,138,0
6208,DL,718,PHX,SLC,3,662,103,0
6209,FL,63,IAD,ATL,3,662,115,1
6210,UA,191,MCO,ORD,3,662,176,0
6211,DL,1292,SAN,ATL,3,663,247,0
6212,OO,4700,SLC,DEN,3,663,87,1
6213,OO,6854,ACV,SFO,3,663,78,0
6214,FL,202,CAK,ATL,3,664,109,1
6215,FL,425,PNS,ATL,3,664,68,1
6216,OO,6990,DEN,MAF,3,664,96,1
6217,UA,642,JFK,SFO,3,664,401,0
6218,UA,786,MSP,ORD,3,664,81,1
6219,9E,4102,ATL,GSP,3,665,62,0
6220,9E,4399,FSD,MSP,3,665,66,1
6221,AA,1214,STL,LGA,3,665,145,0
6222,AA,1356,DFW,IAD,3,665,165,0
6223,AA,1465,ORD,RSW,3,665,170,1
6224,AA,1587,MEM,DFW,3,665,100,0
6225,AA,1788,DFW,RDU,3,665,145,0
6226,AA,1796,MSY,ORD,3,665,140,0
6227,AA,1856,MIA,IAD,3,665,145,0
6228,AA,321,LGA,ORD,3,665,160,0
6229,AA,378,ORD,LGA,3,665,125,0
6230,AA,40,LAX,JFK,3,665,330,1
6231,AA,720,DFW,LGA,3,665,195,0
6232,AS,659,PHX,PDX,3,665,180,1
6233,B6,294,LGB,SEA,3,665,161,0
6234,B6,673,JFK,LAX,3,665,367,1
6235,CO,1191,BOS,EWR,3,665,85,0
6236,CO,692,EWR,MCO,3,665,173,1
6237,DL,1047,ATL,STL,3,665,105,0
6238,DL,1242,ATL,SRQ,3,665,99,1
6239,DL,1564,MSP,DCA,3,665,139,0
6240,DL,1745,DCA,DTW,3,665,95,1
6241,DL,1814,LAX,CVG,3,665,250,0
6242,DL,1885,ATL,MSY,3,665,103,0
6243,DL,2091,ATL,TPA,3,665,92,0
6244,DL,2532,MCO,BOS,3,665,172,1
6245,DL,2586,SLC,ATL,3,665,215,0
6246,DL,82,SLC,JFK,3,665,276,1
6247,EV,5067,ATL,MOB,3,665,84,1
6248,EV,5178,ATL,XNA,3,665,122,1
6249,EV,5334,ABY,ATL,3,665,60,0
6250,EV,5570,ATL,TRI,3,665,73,1
6251,FL,872,MSP,ATL,3,665,146,1
6252,MQ,3621,MIA,ORF,3,665,135,1
6253,MQ,3671,MIA,TLH,3,665,85,1
6254,MQ,3796,IAH,ORD,3,665,155,1
6255,MQ,3964,BWI,ORD,3,665,130,1
6256,MQ,4140,ORD,MCI,3,665,90,0
6257,MQ,4342,RIC,ORD,3,665,135,1
6258,MQ,4583,CLT,LGA,3,665,114,0
6259,OH,6450,CVG,MDT,3,665,80,0
6260,OO,4616,COS,MSP,3,665,135,1
6261,OO,4809,CVG,CLE,3,665,70,1
6262,OO,6282,LAX,IYK,3,665,54,0
6263,OO,6441,DEN,DAY,3,665,159,0
6264,UA,310,DEN,LGA,3,665,223,1
6265,UA,888,SFO,LAX,3,665,95,0
6266,US,1453,ORF,CLT,3,665,84,0
6267,US,1566,MSY,CLT,3,665,106,1
6268,US,472,PHX,BUR,3,665,90,0
6269,US,522,PHX,RNO,3,665,113,0
6270,US,658,SFO,PHL,3,665,315,0
6271,WN,1122,OAK,LAS,3,665,85,0
6272,WN,1345,DAL,ABQ,3,665,110,1
6273,WN,1615,SFO,LAS,3,665,90,0
6274,WN,1691,MDW,CLE,3,665,75,1
6275,WN,1753,JAX,FLL,3,665,70,1
6276,WN,1763,TPA,PHL,3,665,150,1
6277,WN,226,PHL,MHT,3,665,80,0
6278,WN,245,PHX,SMF,3,665,125,0
6279,WN,3141,BWI,JAX,3,665,130,1
6280,WN,3401,DEN,SAT,3,665,130,1
6281,WN,479,PDX,PHX,3,665,150,1
6282,WN,602,HOU,HRL,3,665,60,1
6283,WN,851,FLL,JAX,3,665,75,1
6284,WN,8,MCI,LAS,3,665,195,1
6285,XE,2431,IND,IAH,3,665,154,1
6286,XE,3069,HRL,IAH,3,665,69,0
6287,CO,477,RSW,EWR,3,666,169,1
6288,DL,2071,SLC,PHX,3,666,97,0
6289,FL,865,MCO,EYW,3,666,68,1
6290,OH,6609,JFK,RIC,3,666,90,1
6291,OO,6325,LAX,SAN,3,666,46,0
6292,UA,279,ORD,DEN,3,666,165,0
6293,UA,360,ORD,IAD,3,666,109,0
6294,XE,2620,ICT,IAH,3,666,104,0
6295,CO,1572,AUS,IAH,3,667,56,0
6296,DL,2571,IND,ATL,3,667,94,0
6297,EV,5530,GTR,ATL,3,667,75,1
6298,FL,1420,IND,TPA,3,667,137,0
6299,OO,3097,OMA,MKE,3,667,81,1
6300,OO,4456,SLC,LWS,3,667,91,0
6301,OO,6287,LAS,PSP,3,667,64,0
6302,XE,2735,LRD,IAH,3,667,69,0
6303,YV,2677,SAV,CLT,3,667,74,0
6304,YV,2748,PHX,SBP,3,667,105,0
6305,DL,1456,SRQ,ATL,3,668,97,0
6306,DL,1549,ATL,SFO,3,668,330,1
6307,DL,1827,ATL,FLL,3,668,120,1
6308,DL,1902,LAS,ATL,3,668,230,0
6309,DL,348,MCI,ATL,3,668,122,0
6310,EV,5019,CSG,ATL,3,668,49,0
6311,FL,1073,TPA,CAK,3,668,139,0
6312,UA,730,SNA,ORD,3,668,237,0
6313,UA,942,LAX,ORD,3,668,242,0
6314,US,1596,DFW,PHL,3,668,187,0
6315,US,436,PHX,TUS,3,668,48,0
6316,EV,4951,ELP,ATL,3,669,178,0
6317,OO,4589,SLC,LGB,3,669,116,1
6318,OO,4632,SLC,MSO,3,669,91,0
6319,OO,4659,SLC,BIL,3,669,84,0
6320,OO,6973,SEA,LAX,3,669,149,0
6321,OO,7806,SLC,COD,3,669,89,1
6322,UA,289,LAS,LAX,3,669,77,0
6323,YV,1024,HNL,LIH,3,669,37,0
6324,YV,7283,ORD,CLT,3,669,106,1
6325,9E,3746,BHM,DTW,3,670,130,0
6326,9E,4007,ORD,MEM,3,670,110,1
6327,9E,4303,MCI,MEM,3,670,84,0
6328,AA,123,DFW,HNL,3,670,525,1
6329,AA,1512,SFO,ORD,3,670,255,0
6330,AA,1548,COS,DFW,3,670,105,0
6331,AA,437,DCA,MIA,3,670,160,1
6332,AA,459,DCA,DFW,3,670,215,0
6333,AA,482,DFW,IND,3,670,125,1
6334,AA,739,LGA,DFW,3,670,245,0
6335,AA,832,DFW,MCI,3,670,90,0
6336,B6,324,FLL,BDL,3,670,171,1
6337,B6,433,BOS,MCO,3,670,191,1
6338,B6,593,HPN,MCO,3,670,163,0
6339,DL,1004,ATL,DAY,3,670,97,0
6340,DL,1010,ATL,CLT,3,670,78,0
6341,DL,1121,SLC,DTW,3,670,210,1
6342,DL,1122,RSW,ATL,3,670,105,0
6343,DL,2124,ATL,BWI,3,670,115,0
6344,DL,2375,SLC,SFO,3,670,127,0
6345,DL,2755,CVG,TPA,3,670,123,0
6346,EV,5498,LIT,ATL,3,670,97,1
6347,FL,1743,MCO,PIT,3,670,133,0
6348,FL,716,LGA,CAK,3,670,96,1
6349,HA,126,HNL,OGG,3,670,37,0
6350,HA,514,LIH,HNL,3,670,32,0
6351,MQ,2803,DFW,SGF,3,670,75,0
6352,MQ,3306,CAE,DFW,3,670,180,1
6353,MQ,3989,DAY,ORD,3,670,75,1
6354,MQ,4190,CMH,ORD,3,670,85,1
6355,MQ,4310,CLT,ORD,3,670,125,0
6356,MQ,4393,BOS,JFK,3,670,70,1
6357,MQ,4451,RDU,DCA,3,670,60,0
6358,OH,6384,CVG,LGA,3,670,119,0
6359,OH,6551,CVG,BNA,3,670,70,0
6360,OO,4812,SLC,HLN,3,670,85,1
6361,OO,6740,CLD,LAX,3,670,40,0
6362,UA,121,BDL,ORD,3,670,161,0
6363,US,27,PHX,LAX,3,670,92,0
6364,US,450,PIT,PHX,3,670,279,0
6365,US,457,PHX,SLC,3,670,101,1
6366,US,796,LAX,PHL,3,670,305,1
6367,WN,1004,OKC,LAS,3,670,170,0
6368,WN,1134,IND,MDW,3,670,60,1
6369,WN,1141,DAL,LIT,3,670,60,1
6370,WN,119,PHL,PVD,3,670,70,1
6371,WN,1219,SLC,ABQ,3,670,90,0
6372,WN,1246,STL,BWI,3,670,115,1
6373,WN,196,SEA,DEN,3,670,160,1
6374,WN,3499,MCO,PVD,3,670,155,1
6375,WN,3568,TPA,BDL,3,670,165,1
6376,WN,391,PHX,RNO,3,670,115,1
6377,WN,520,RSW,MCO,3,670,50,0
6378,WN,59,SJC,PHX,3,670,110,0
6379,WN,703,SMF,SNA,3,670,85,1
6380,WN,731,DEN,PHL,3,670,220,1
6381,WN,844,RDU,BNA,3,670,95,1
6382,WN,993,SFO,SNA,3,670,85,0
6383,XE,2098,CRP,IAH,3,670,62,0
6384,XE,2316,ABQ,IAH,3,670,117,0
6385,YV,2730,PHX,LGB,3,670,85,1
6386,YV,2845,PHX,YUM,3,670,59,0
6387,AS,55,BRW,ANC,3,671,111,1
6388,EV,4992,ATL,BQK,3,671,72,0
6389,OH,6682,BWI,CVG,3,671,109,1
6390,OO,4647,SLC,GTF,3,671,89,0
6391,OO,6849,PDX,RDM,3,671,38,0
6392,OO,7029,SLC,SFO,3,671,143,0
6393,XE,2322,BRO,IAH,3,671,71,1
6394,XE,2633,BTR,IAH,3,671,69,0
6395,B6,401,BOS,MSY,3,672,229,0
6396,OH,6769,ATL,HSV,3,672,72,1
6397,OO,4745,SLC,ONT,3,672,107,0
6398,OO,7027,COS,DEN,3,672,40,0
6399,DL,2090,DEN,JFK,3,673,237,1
6400,FL,520,TPA,BWI,3,673,130,1
6401,HA,383,ITO,HNL,3,673,49,0
6402,OO,7012,SLC,ORD,3,673,188,0
6403,YV,2719,PHX,SBA,3,673,97,0
6404,DL,1247,MLB,ATL,3,674,101,0
6405,DL,2861,ATL,TUS,3,674,258,1
6406,FL,691,SRQ,ATL,3,674,96,0
6407,OO,4461,SNA,SLC,3,674,106,1
6408,OO,4728,SLC,MFR,3,674,105,1
6409,9E,3706,LEX,DTW,3,675,88,1
6410,AA,1074,OMA,DFW,3,675,115,0
6411,AA,1775,DFW,SNA,3,675,195,1
6412,AA,1912,DFW,MCO,3,675,145,0
6413,AA,1975,RDU,ORD,3,675,130,1
6414,AS,754,SEA,STL,3,675,225,0
6415,B6,644,SFO,JFK,3,675,321,1
6416,B6,738,BQN,JFK,3,675,229,1
6417,B6,908,ORD,JFK,3,675,125,1
6418,CO,224,CLE,EWR,3,675,92,1
6419,CO,461,PHX,IAH,3,675,154,1
6420,DL,1008,ATL,RDU,3,675,85,0
6421,DL,1018,MSY,ATL,3,675,92,1
6422,DL,1262,MCO,BDL,3,675,154,0
6423,DL,1900,ATL,BOS,3,675,154,0
6424,DL,2025,BWI,ATL,3,675,117,0
6425,DL,2105,MSP,SFO,3,675,243,0
6426,DL,2259,MSP,SLC,3,675,174,1
6427,DL,2920,MSY,DTW,3,675,148,0
6428,DL,651,MDW,ATL,3,675,114,1
6429,EV,7109,HSV,IAD,3,675,105,0
6430,FL,1590,ATL,GPT,3,675,87,0
6431,HA,185,OGG,HNL,3,675,34,0
6432,MQ,2908,EVV,DFW,3,675,130,0
6433,MQ,3006,SAN,LAX,3,675,45,0
6434,MQ,3104,LAX,SJC,3,675,75,0
6435,MQ,3206,GGG,DFW,3,675,55,1
6436,MQ,3611,MIA,BHM,3,675,125,0
6437,MQ,3794,ORD,ELP,3,675,200,0
6438,MQ,3915,TUL,ORD,3,675,115,0
6439,MQ,3978,CID,ORD,3,675,70,1
6440,MQ,4227,DSM,ORD,3,675,80,1
6441,MQ,4348,XNA,ORD,3,675,105,1
6442,MQ,4359,ORD,CMH,3,675,70,0
6443,MQ,4371,ORD,OMA,3,675,95,1
6444,OH,6274,MSP,DLH,3,675,57,0
6445,OH,6278,XNA,CVG,3,675,111,0
6446,OH,6279,CVG,PHL,3,675,99,1
6447,OH,6295,CVG,SDF,3,675,53,0
6448,OH,6363,IAD,CVG,3,675,104,0
6449,OH,6528,CVG,BOS,3,675,130,0
6450,OH,6569,CVG,CLT,3,675,89,0
6451,OO,4515,SLC,ORD,3,675,189,1
6452,OO,4658,SLC,BTM,3,675,81,1
6453,OO,4740,LAX,LAS,3,675,68,1
6454,OO,4761,SLC,PSP,3,675,99,0
6455,OO,6230,PDX,EUG,3,675,36,0
6456,OO,6909,SFO,OTH,3,675,115,0
6457,UA,928,PDX,ORD,3,675,241,0
6458,US,1460,SFO,CLT,3,675,288,1
6459,US,1604,PHL,BOS,3,675,75,1
6460,US,163,SAN,CLT,3,675,267,1
6461,US,1761,BOS,CLT,3,675,143,0
6462,US,1785,CLT,MSY,3,675,123,1
6463,US,304,PHX,CLT,3,675,234,0
6464,US,399,RDU,CLT,3,675,66,0
6465,US,647,PHX,ONT,3,675,78,0
6466,US,71,PHX,SEA,3,675,190,0
6467,US,88,PHX,PDX,3,675,169,0
6468,WN,1118,MHT,BWI,3,675,95,1
6469,WN,1472,PHX,CMH,3,675,215,1
6470,WN,174,BUR,SMF,3,675,80,1
6471,WN,2461,DEN,AMA,3,675,70,1
6472,WN,2879,LAX,LAS,3,675,60,0
6473,WN,3142,AMA,DAL,3,675,65,0
6474,WN,3668,SLC,PHX,3,675,100,0
6475,WN,413,SJC,LAX,3,675,70,1
6476,WN,529,SAN,OAK,3,675,85,0
6477,WN,637,PHX,STL,3,675,175,0
6478,WN,759,PHX,ABQ,3,675,65,1
6479,WN,945,PHL,RDU,3,675,80,1
6480,XE,2178,RDU,IAH,3,675,178,0
6481,XE,2358,BHM,IAH,3,675,114,0
6482,YV,2658,BNA,CLT,3,675,75,0
6483,DL,1304,CLT,MSP,3,676,178,0
6484,DL,1472,TPA,ATL,3,676,93,0
6485,DL,2449,SLC,OAK,3,676,121,1
6486,FL,59,ATL,LAX,3,676,320,0
6487,OO,6942,DEN,COS,3,676,38,0
6488,CO,480,LAS,CLE,3,677,233,1
6489,DL,1663,SLC,SAN,3,677,114,0
6490,DL,2214,SEA,MSP,3,677,193,1
6491,EV,4949,JAN,ATL,3,677,85,0
6492,EV,5249,ILM,ATL,3,677,92,0
6493,OO,4451,SLC,CPR,3,677,75,0
6494,OO,6569,EAU,ORD,3,677,68,1
6495,OO,6615,DEN,GTF,3,677,120,0
6496,OO,7050,DEN,GCC,3,677,91,0
6497,UA,202,LAX,MSY,3,677,220,0
6498,XE,2470,MSP,EWR,3,677,162,1
6499,B6,362,PBI,LGA,3,678,162,1
6500,DL,314,MIA,ATL,3,678,117,0
6501,FL,80,FLL,ATL,3,678,117,0
6502,OO,4580,LAX,SLC,3,678,107,0
6503,OO,6981,DEN,TUS,3,678,120,1
6504,UA,450,SNA,DEN,3,678,139,0
6505,UA,721,DEN,SFO,3,678,174,1
6506,XE,2216,JAX,EWR,3,678,132,0
6507,OO,6258,DEN,EGE,3,679,45,1
6508,OO,7044,OMA,DEN,3,679,97,0
6509,YV,2904,CLT,ILM,3,679,54,0
6510,YV,2937,CLT,STL,3,679,120,0
6511,YV,2945,CLT,CHS,3,679,59,1
6512,9E,3736,COU,MEM,3,680,75,0
6513,9E,3915,BTV,JFK,3,680,95,0
6514,9E,4088,CVG,RIC,3,680,87,0
6515,9E,4282,GPT,MEM,3,680,83,1
6516,9E,4322,MSP,LSE,3,680,52,0
6517,AA,1040,DFW,BUR,3,680,205,1
6518,AA,1144,PHX,ORD,3,680,205,0
6519,AA,2541,IND,DFW,3,680,150,0
6520,AA,551,HSV,DFW,3,680,130,0
6521,AS,136,ANC,PDX,3,680,218,1
6522,AS,730,SEA,IAH,3,680,250,0
6523,B6,1422,LGB,PDX,3,680,143,0
6524,B6,523,EWR,MCO,3,680,165,1
6525,DL,1235,SLC,BOI,3,680,71,0
6526,DL,1474,MSP,LAS,3,680,212,0
6527,DL,1753,MSP,SEA,3,680,223,0
6528,DL,2438,ATL,DCA,3,680,107,1
6529,DL,2984,MSP,MKE,3,680,68,0
6530,EV,5284,HSV,ATL,3,680,60,0
6531,EV,7368,MOB,MEM,3,680,82,0
6532,MQ,3352,DFW,XNA,3,680,70,0
6533,MQ,3635,MIA,CLT,3,680,125,0
6534,MQ,3645,MIA,MEM,3,680,155,0
6535,MQ,3649,MIA,CVG,3,680,160,0
6536,MQ,3739,ORD,EWR,3,680,130,0
6537,OH,6280,CVG,PIT,3,680,71,0
6538,OH,6476,JFK,MSP,3,680,200,0
6539,OO,4559,SLC,IDA,3,680,58,0
6540,OO,4596,SLC,RDM,3,680,97,0
6541,OO,4753,MSP,MOT,3,680,95,1
6542,OO,7760,SLC,EKO,3,680,75,1
6543,UA,535,ATL,ORD,3,680,133,1
6544,UA,788,SFO,BOS,3,680,344,1
6545,US,1101,CLT,DFW,3,680,170,1
6546,US,1106,CLT,PHL,3,680,95,1
6547,US,1497,CLT,MYR,3,680,51,1
6548,US,1511,LGA,CLT,3,680,124,1
6549,US,1576,CLT,EWR,3,680,106,0
6550,US,1784,LAS,CLT,3,680,249,0
6551,US,1789,CLT,LAS,3,680,292,0
6552,US,1792,CLT,MEM,3,680,108,1
6553,US,1797,PHL,LAS,3,680,332,1
6554,US,195,PHX,SAN,3,680,81,0
6555,US,281,DTW,PHX,3,680,263,0
6556,US,400,PHX,SFO,3,680,133,0
6557,US,4,PHX,LAS,3,680,75,0
6558,US,941,MSP,PHX,3,680,207,1
6559,US,962,DEN,PHL,3,680,208,0
6560,WN,1070,MDW,BUF,3,680,85,1
6561,WN,1115,MSP,DEN,3,680,135,1
6562,WN,1149,PHX,MSP,3,680,190,1
